station_pk,name,x,y,altitude,priority,private,has_measurement,has_warnregion,country,active
P0414,Kehrig,7998.000012,6893.99964,370,7,0,0,1,Germany,1
08562,Beja,2567.99988,13491.00036,247,9,0,0,0,Portugal,1
P0415,Wildpoldsried,9155.99988,8217.00018,891,7,0,0,1,Germany,1
P0416,Ribnitz-Damgarten,9887.99976,4716.00036,7,7,0,0,1,Germany,1
P0417,Jasmunder Bodden,10260,4590,3,7,0,0,0,Germany,1
11001,Wolfsegg,10321.26048,8042.94576,660,9,0,0,0,Austria,1
11008,Rohrbach,10437.90012,7792.3512,602,9,0,0,0,Austria,1
P0430,Bliesdorf,10500.00012,5570.99964,5,7,0,0,1,Germany,1
11012,Kremsmünster,10487.19996,8070.3,383,9,0,0,0,Austria,1
11015,Freistadt,10622.19996,7826.7006,548,9,0,0,0,Austria,1
11018,Amstetten,10763.49996,8041.6503,265,9,0,0,0,Austria,1
11019,Allensteig,10932.09984,7726.94964,598,9,0,0,0,Austria,1
11020,Zwettl,10873.29996,7766.3988,505,9,0,0,0,Austria,1
11021,Litschau,10813.79988,7584.44958,559,9,0,0,0,Austria,1
11022,Retz,11139.00012,7688.99952,320,9,0,0,0,Austria,1
11028,St .Pölten,11022.00012,7992.0,282,9,0,0,0,Austria,1
11030,Tulln,11202.4998,7925.0994,175,9,0,0,0,Austria,1
11032,Poysdorf,11389.5,7738.64982,202,9,0,0,0,Austria,1
11034,Wien-Stadt,11292.09948,7992.89964,171,9,0,0,0,Austria,1
P0431,Werbig,10152,5975.99964,110,7,0,0,1,Germany,1
11036,Wien-Flugh.,11365.09956,8040.4488,183,9,0,0,0,Austria,1
11040,Wien-Unterlaa,11310.99948,8032.5,200,9,0,0,0,Austria,1
11053,Ried im Innkreis,10251,7982.7012,431,9,0,0,0,Austria,1
11055,Schärding,10236.39984,7849.3482,314,9,0,0,0,Austria,1
11060,Linz-Stadt,10542.80016,7939.9494,263,9,0,0,0,Austria,1
11070,Krems,11023.70004,7874.1018,204,9,0,0,0,Austria,1
11075,Langenlois,11051.1,7844.85,204,9,0,0,0,Austria,1
11078,Lilienfeld-Tarschb.,11011.5,8084.84922,681,9,0,0,0,Austria,1
11082,Gumpoldskirchen,11261.60028,8078.2488,218,9,0,0,0,Austria,1
11101,Bregenz,8908.59996,8370.4482,424,9,0,0,0,Austria,1
P0432,Rossau,10116,6480,320,7,0,0,1,Germany,1
11109,St.Anton/Arlberg,9097.2,8568.89928,1275,9,0,0,0,Austria,1
11110,Galzig,9082.90008,8569.94958,2080,9,0,0,0,Austria,1
11112,Landeck,9202.89996,8564.24988,785,9,0,0,0,Austria,1
11116,Reutte/Tirol,9270,8370,870,9,0,0,0,Austria,1
P0433,Großmackenstedt,8514,5408.99964,13,7,0,0,1,Germany,1
11128,Brenner,9515.99988,8577.0009,1450,9,0,0,0,Austria,1
11130,Kufstein,9778.60008,8329.3488,493,9,0,0,0,Austria,1
11132,St.Johann/Tirol,9882,8358.606,670,9,0,0,0,Austria,1
11134,Gerlos,9732.00024,8522.99982,1250,9,0,0,0,Austria,1
11140,Lofer,9970.30008,8324.40132,629,9,0,0,0,Austria,1
11141,Bischofshofen,10159.59996,8420.40036,543,9,0,0,0,Austria,1
11143,Zell a.See-Flugh.,10002.00024,8478.0,753,9,0,0,0,Austria,1
P0434,Haselünne/KNN,8111.999988,5552.99982,26,7,0,0,1,Germany,1
11145,Bad Gastein,10127.99988,8577.0009,1100,9,0,0,0,Austria,1
11146,Sonnblick,10064.7,8610.7482,3106,9,0,0,0,Austria,1
P0435,Grüppenbühren,8478,5364.00036,33,7,0,0,1,Germany,1
11149,Obertauern,10281.49992,8505.5994,1743,9,0,0,0,Austria,1
P0439,Plattform Fino1,7770.00006,4815.00072,10,7,0,0,0,Germany,1
11154,Gmunden,10370.7,8146.05012,424,9,0,0,0,Austria,1
11156,Bad Ischl,10307.99988,8252.99982,470,9,0,0,0,Austria,1
11157,Aigen,10489.79988,8352.2988,638,7,1,1,0,Austria,1
11165,Zeltweg,10710,8532.0,677,9,0,0,0,Austria,1
11170,Lunz,10824.3,8178.60078,614,9,0,0,0,Austria,1
11172,Mariazell,10914.00012,8226.00036,875,9,0,0,0,Austria,1
11174,St. Michael,10801.8,8458.79976,580,9,0,0,0,Austria,1
11176,Kapfenberg,10919.99988,8387.99982,515,9,0,0,0,Austria,1
11182,Wiener Neustadt,11243.29968,8190.60012,285,9,0,0,0,Austria,1
P0441,Lengerich,8232.00012,5840.99964,80,7,0,0,1,Germany,1
11192,Kleinzicken,11280.80016,8527.95,267,9,0,0,0,Austria,1
11194,Neusiedl am See,11463.00012,8126.55072,135,9,0,0,0,Austria,1
11201,Sillian,9872.49996,8776.95102,1081,9,0,0,0,Austria,1
11204,Lienz,10010.30004,8734.19868,659,9,0,0,0,Austria,1
11210,Mallnitz,10145.99988,8648.99964,1185,9,0,0,0,Austria,1
11212,Vill. Alpe,10322.39988,8854.0506,2140,9,0,0,0,Austria,1
P0443,Platterhof,10098,8297.9991,954,7,0,0,1,Germany,1
P0444,Schottmalhorn,10019.99988,8307.0009,2042,7,0,0,1,Germany,1
11245,Gleichenberg,11124,8712.0009,303,9,0,0,0,Austria,1
11248,Bad Radkersburg,11152.59984,8809.65018,208,9,0,0,0,Austria,1
11270,Dellach i.Drautal,10109.80008,8779.35078,625,9,0,0,0,Austria,1
11292,Lassnitzhöhe,11013.19992,8600.24952,524,9,0,0,0,Austria,1
11295,Leibnitz,10998,8757.00018,271,9,0,0,0,Austria,1
11308,Warth,9066.99996,8501.85018,1475,9,0,0,0,Austria,1
11312,Galtür,9066.80016,8657.40042,1584,9,0,0,0,Austria,1
11322,Mayrhofen,9666,8549.99928,647,9,0,0,0,Austria,1
11350,Salzburg-Stadt,10099.19988,8213.09868,423,9,0,0,0,Austria,1
11354,Bad Goisern,10302.50016,8293.05,502,9,0,0,0,Austria,1
11355,Windischgarsten,10557.39996,8251.0488,596,9,0,0,0,Austria,1
P0445,Frankfurt-Zeil,8525.99988,6966.0,100,7,0,0,1,Germany,1
11380,Reichenau/RAX,11101.29984,8262.15012,486,9,0,0,0,Austria,1
P0446,Essen-Stadt,7926.00012,6237.0,72,7,0,0,1,Germany,1
11414,Karlsbad,10047.52296,6910.88922,606,9,0,0,0,Czech. Republic,1
P0476,Wittighausen,8939.99988,7217.9991,270,7,0,0,1,Germany,1
11438,Tusimice,10198.10016,6816.59982,322,9,0,0,0,Czech. Republic,1
11448,Pilsen,10175.99976,7209.0,364,9,0,0,0,Czech. Republic,1
11450,Pilsen (Automat),10216.40004,7147.0512,331,9,0,0,0,Czech. Republic,1
P0477,Enertrag,10452.00024,5256.00036,100,7,0,0,1,Germany,1
P0481,Witten,8040.00006,6245.99964,104,7,0,0,1,Germany,1
11502,Aussig,10454.79996,6650.99964,375,9,0,0,0,Czech. Republic,1
11509,Doksany,10501.2,6772.1994,158,9,0,0,0,Czech. Republic,1
P0482,Olbernhau,10199.99988,6669.0,460,7,0,0,1,Germany,1
11520,Prag-Libus,10600.89984,7015.7988,304,9,0,0,0,Czech. Republic,1
11538,Temelin,10563.19992,7453.20042,500,9,0,0,0,Czech. Republic,1
11567,Prag-Kbelli-Flugh.,10633.70016,6953.40018,286,9,0,0,0,Czech. Republic,1
P0483,Roßkopf,8244,8100,737,7,0,0,1,Germany,1
11624,Caslav,10939.10004,7051.94964,242,9,0,0,0,Czech. Republic,1
11628,Kramolin,10829.00016,7250.24952,534,9,0,0,0,Czech. Republic,1
11643,Petzer,11062.40004,6646.35024,816,9,0,0,0,Czech. Republic,1
11652,Pardubice,11066.50008,7011.3006,225,9,0,0,0,Czech. Republic,1
P0484,Holzschlägermatte,8237.99988,8144.99928,1000,7,0,0,1,Germany,1
P0488,Bergstedt,9042.00012,5039.99928,26,7,0,0,1,Germany,1
11683,Svratouch,11172.29976,7163.1,733,9,0,0,0,Czech. Republic,1
11692,Namest n.Oslavou,11203.40016,7467.74964,472,9,0,0,0,Czech. Republic,1
11693,Dukovany,11208.39948,7508.40084,400,9,0,0,0,Czech. Republic,1
11698,Kucharovice,11190.70008,7624.2006,334,9,0,0,0,Czech. Republic,1
11710,Luka,11503.19988,7207.8012,513,9,0,0,0,Czech. Republic,1
P0489,Hamburg-Stadt,8994.00024,5103.0,8,7,0,0,1,Germany,1
11748,Prerov,11665.692,7330.068,206,9,0,0,0,Czech. Republic,1
P0490,Hürth,7872.00012,6542.9991,60,7,0,0,1,Germany,1
P0491,Hattingen,7986.000024,6264.0,150,7,0,0,1,Germany,1
11787,Kahlberg,12041.1,7265.09952,1324,9,0,0,0,Czech. Republic,1
P0500,Bertikow,10445.99976,5238.0,74,7,0,0,1,Germany,1
11826,Piestany,11819.988,7766.982,164,7,1,1,0,Slovakia,1
11855,Nitra,11927.988,7947.018,135,9,0,0,0,Slovakia,1
11858,Hurbanovo,11952.0,8171.9982,115,9,0,0,0,Slovakia,1
11903,Sliac,12288.276,7755.642,314,7,1,1,0,Slovakia,1
11933,Strebske Pleso,12629.99952,7496.9982,1354,9,0,0,0,Slovakia,1
P0501,Langen-Trechow,9695.99988,4914.0,25,7,0,0,1,Germany,1
11938,Telgart,12665.988,7641.0,901,9,0,0,0,Slovakia,1
P0502,Hohen Pritz,9684,5057.9991,65,7,0,0,1,Germany,1
11976,Stropkov,13194,7442.99982,216,9,0,0,0,Slovakia,1
11978,Milhostov,13219.812,7741.926,104,9,0,0,0,Slovakia,1
12105,Koszalin,11215.836,4749.57,32,7,1,1,0,Poland,1
12120,Leba,11712.49956,4453.04898,2,9,0,0,0,Poland,1
12135,Hel,12172.29948,4534.0506,1,9,0,0,0,Poland,1
12150,Danzig,12049.2,4654.35018,135,9,0,0,0,Poland,1
12160,Elblag,12435.68232,4739.51844,40,7,1,1,0,Poland,1
12185,Ketrzyn,13092.00696,4823.72658,108,9,0,0,0,Poland,1
12195,Suwalki,13661.60004,4789.35018,184,7,1,1,0,Poland,1
12200,Swinemünde,10527.19992,4901.40072,6,9,0,0,0,Poland,1
P0503,Werder,9720,5130,59,7,0,0,1,Germany,1
12210,Resko,10941.59988,4987.6506,52,9,0,0,0,Poland,1
12230,Pila,11428.96788,5329.54404,72,9,0,0,0,Poland,1
12235,Chojnice,11711.7,5013.7488,172,7,1,1,0,Poland,1
12250,Torun,12094.30008,5377.2012,69,7,1,1,0,Poland,1
12270,Mlawa,12729.9996,5343.74928,147,7,1,1,0,Poland,1
P0504,Bersteland,10362.00024,5975.99964,53,7,0,0,1,Germany,1
12295,Bialystok,13741.99992,5341.49964,148,7,1,1,0,Poland,1
12300,Gorzow,10899.79992,5539.8006,72,7,1,1,0,Poland,1
12310,Slubice,10653.80004,5751.7506,21,9,0,0,0,Poland,1
P0505,Morbach,7962.00012,7119.00036,428,7,0,0,1,Germany,1
12345,Kolo,12117.67668,5832.13122,116,9,0,0,0,Poland,1
12360,Plock,12501.30024,5622.30018,106,9,0,0,0,Poland,1
P0506,Lünne,8076.000024,5714.99928,36,7,0,0,1,Germany,1
12385,Siedlce,13408.09992,5842.2006,152,9,0,0,0,Poland,1
P0507,Heiden,7902,6039.00036,70,7,0,0,1,Germany,1
12415,Legnica,11234.7,6375.75084,122,9,0,0,0,Poland,1
12418,Leszno,11352.48048,6028.82028,91,9,0,0,0,Poland,1
P0508,Berglicht,7908.000012,7137.00018,401,7,0,0,1,Germany,1
12435,Kalisz,11909.13588,6058.14984,138,7,1,1,0,Poland,1
12455,Wielun,12080.36052,6366.4218,200,9,0,0,0,Poland,1
P0509,Sassenberg,8298,5948.99964,60,7,0,0,1,Germany,1
12469,Sulejow,12551.89968,6289.20018,188,9,0,0,0,Poland,1
12488,Kozienice,13155.70032,6175.0512,123,9,0,0,0,Poland,1
P0510,Schelklingen,8897.99976,7847.99982,750,7,0,0,1,Germany,1
12500,Jelenia Gora,11084.00004,6533.85096,342,9,0,0,0,Poland,1
12510,Sniezka,11066.19984,6622.5006,1603,9,0,0,0,Poland,1
12520,Klodzko,11381.09976,6784.05078,356,9,0,0,0,Poland,1
P0511,Scheid-Berg,7709.99994,6840.00072,560,7,0,0,1,Germany,1
12540,Raciborz,11948.65164,6987.02058,205,9,0,0,0,Poland,1
12550,Czestochowa,12272.95548,6581.6064,293,9,0,0,0,Poland,1
12555,Kattowitz-Pyrzowice,12267.5004,6766.50024,303,9,0,0,0,Poland,1
12560,Kattowitz,12251.80008,6890.1003,284,9,0,0,0,Poland,1
P0512,Haarstrang,8364.00024,6201.00036,250,7,0,0,1,Germany,1
P0513,Neukirchen,9119.99988,6444.00036,227,7,0,0,1,Germany,1
12580,Rzeszow,13327.2,6959.8494,200,7,1,1,0,Poland,1
12585,Sandomierz,13217.70024,6643.79982,217,9,0,0,0,Poland,1
12600,Bielska-Biala,12240.1134,7124.14224,398,9,0,0,0,Poland,1
12625,Zakopane,12585.70008,7401.30048,857,9,0,0,0,Poland,1
12660,Nowy Sacz,12847.88664,7221.30498,292,9,0,0,0,Poland,1
12690,Lesko,13443.00012,7308.1494,420,9,0,0,0,Poland,1
12772,Miskolc,12861.60012,8048.84958,232,7,1,1,0,Hungary,1
P0514,Rauschwitz,9635.99976,6480,318,7,0,0,1,Germany,1
12812,Szombathely,11387.99988,8496.00036,220,9,0,0,0,Hungary,1
12815,Mosonmagyarovar,11621.99988,8163.0018,121,9,0,0,0,Hungary,1
P0515,Schilbach,9672.00012,6750,539,7,0,0,1,Germany,1
12825,Papa,11700.288,8443.656,145,9,0,0,0,Hungary,1
P0516,Schönewalde,10014.00012,5931.00036,148,7,0,0,1,Germany,1
12836,Tata,11994.00048,8289,129,9,0,0,0,Hungary,1
12839,Budapest-Flugh.,12335.99976,8405.99964,151,9,0,0,0,Hungary,1
12840,Budapest-Stadt,12251.99988,8361.00036,118,9,0,0,0,Hungary,1
P0532,Garching,9605.99988,7956.00036,463,7,0,0,1,Germany,1
12846,Agard,12102.00012,8540.99964,106,9,0,0,0,Hungary,1
12860,Szolnok-Flugh.,12684.00024,8576.9982,89,9,0,0,0,Hungary,1
12866,Poroszlo,12827.99988,8289,92,9,0,0,0,Hungary,1
12870,Eger Leanyka Ot,12737.99988,8154.0,220,9,0,0,0,Hungary,1
12882,Debrecen,13176,8378.99964,110,6,1,1,0,Hungary,1
12892,Nyiregyhaza,13277.99988,8117.99982,141,9,0,0,0,Hungary,1
12910,Szentgotthard,11274.00048,8684.99928,312,9,0,0,0,Hungary,1
12922,Sarmellek,11580.00048,8810.99964,125,9,0,0,0,Hungary,1
12925,Nagykanizsa,11508.00012,8937.0,139,7,1,1,0,Hungary,1
12930,Kaposvar,11819.988,8973.018,144,9,0,0,0,Hungary,1
P0533,Gundremmingen,9144,7821.00036,433,7,0,0,1,Germany,1
12942,Pecs,11964.00024,9180,201,7,1,1,0,Hungary,1
12950,Paks,12186,8865.00072,97,9,0,0,0,Hungary,1
12960,Baja-Csavolyi Ut,12245.99976,9080.99964,112,9,0,0,0,Hungary,1
12970,Kecskemet,12510,8684.99928,113,9,0,0,0,Hungary,1
P0534,Essenbach,9828,7776.0,392,7,0,0,1,Germany,1
12992,Bekescsaba,13020.00048,8810.99964,88,9,0,0,0,Hungary,1
P066,Kronach,9475.49376,6883.68348,312,4,0,1,1,Germany,1
13262,Loznica,12324.00024,9963.0,122,7,1,1,0,Serbia,1
13269,Valjevo,12570.00048,10089.00036,177,7,1,1,0,Serbia,1
13272,Belgrad-Surcin,12701.99988,9819.00036,96,6,1,1,0,Serbia,1
P071,Teuschnitz,9500.00544,6803.8812,633,4,0,1,1,Germany,1
13278,Kragujevac,12935.99952,10242.00018,185,7,1,1,0,Serbia,1
13295,Negotin,13518.0,10133.99964,44,7,1,1,0,Serbia,1
13367,Zlatibor,12498.00012,10403.99964,1029,7,1,1,0,Serbia,1
13376,Kraljevo,12852.0,10422.0,217,7,1,1,0,Serbia,1
13378,Kopaonik,12888.0,10647.00018,1713,7,1,1,0,Serbia,1
P098,Selb/BY,9771.65856,6909.49062,609,5,0,1,1,Germany,1
13389,Leskovac,13302.0,10808.99964,232,7,1,1,0,Serbia,1
13455,Hercegnovi,12078.0,11097.0,10,9,0,0,0,Serbia,1
13462,Podgorica,12330,11141.9982,33,7,1,1,0,Serbia,1
P100,Kahl,8637.53796,6985.1997,116,4,0,1,1,Germany,1
13477,Prizren,12864.00024,11222.99982,402,7,1,1,0,Serbia,1
P113,Lohr/Main,8875.39104,7012.84392,285,4,0,1,1,Germany,1
P125,Arnstein,8968.07772,7036.4916,220,5,0,1,1,Germany,1
P131,Schonungen,9107.05284,6988.815,304,4,0,1,1,Germany,1
13600,Shkodra,12431.99988,11286,43,9,0,0,0,Macedonia,1
P148,Ebrach,9179.65548,7099.9308,346,4,0,1,1,Germany,1
13611,Durres,12402.0,11718.0,15,9,0,0,0,Macedonia,1
P175,Heinersreuth,9547.08912,7037.9982,350,4,0,1,1,Germany,1
P182,Fichtelberg/BY,9661.53888,7030.4193,657,4,0,1,1,Germany,1
P198,Tirschenreuth,9847.46592,7096.79448,500,4,0,1,1,Germany,1
14236,Zagreb-Gric,11149.89984,9280.1997,157,9,0,0,0,Croatia,1
P232,Kitzingen,9064.14876,7162.51248,188,4,0,1,1,Germany,1
14256,Bilogora,11592.09972,9242.8506,261,9,0,0,0,Croatia,1
P235,Bürgstadt,8742.00024,7182.0,210,6,0,0,1,Germany,1
P238,Gollhofen,9068.97276,7249.92822,308,5,0,1,1,Germany,1
P254,Randersacker,8994.00024,7155,185,6,0,0,1,Germany,1
P257,Möhrendorf,9362.61756,7209.15984,268,5,0,1,1,Germany,1
14330,Gospic,10934.30016,9962.69976,564,7,1,1,0,Croatia,1
14431,Zadar,10927.17324,10208.69136,82,9,0,0,0,Croatia,1
P264,Rödelsee,9090,7172.99982,240,6,0,0,1,Germany,1
P265,Gräfenberg,9440.6184,7201.49292,506,4,0,1,1,Germany,1
14445,Split-Marjan,11313.5004,10525.5018,122,6,1,1,0,Croatia,1
P280,Neustadt am Kulm,9670.97124,7118.61102,452,4,0,1,1,Germany,1
P305,Rothenburg/Tb.,9062.35056,7352.24742,412,4,0,1,1,Germany,1
14536,Prijedor,11430,9728.99964,135,9,0,0,0,Bosnien-Herzegowina,1
14537,Sanski Most,11412,9846.00036,154,9,0,0,0,Bosnien-Herzegowina,1
P308,Neuburg,9135.74844,7931.763,495,4,0,1,1,Germany,1
P319,Weidenbach,9219.0366,7438.635,455,4,0,1,1,Germany,1
14544,Bugojno,11688.00012,10224.00036,562,9,0,0,0,Bosnien-Herzegowina,1
P333,Nürnberg-Netzst.,9451.37916,7330.0788,368,4,0,1,1,Germany,1
14551,Doboj,11916,9863.99964,146,9,0,0,0,Bosnien-Herzegowina,1
P339,Freystadt,9494.505,7463.79468,436,4,0,1,1,Germany,1
P343,Pommelsbrunn,9552.77892,7301.9745,522,4,0,1,1,Germany,1
14640,Livno,11525.99976,10350.00072,724,9,0,0,0,Bosnien-Herzegowina,1
P354,Amberg,9667.67436,7306.7778,383,5,0,1,1,Germany,1
P355,Röllbach,8731.125,7147.1808,239,5,0,1,1,Germany,1
14652,Bjelasnica,11975.99976,10412.99982,2067,7,1,1,0,Bosnien-Herzegowina,1
14653,Sarajewo,11998.8,10357.2,510,9,0,0,0,Bosnien-Herzegowina,1
P366,Schwandorf,9751.3632,7382.96262,356,4,0,1,1,Germany,1
14655,Gacko,12078.0,10709.99928,940,9,0,0,0,Bosnien-Herzegowina,1
P372,Oberviechtach,9877.16412,7315.90164,596,4,0,1,1,Germany,1
15020,Botosani,14992.4016,8242.803,161,7,1,1,0,Romania,1
15080,Oradea,13282.49952,8620.6518,136,9,0,0,0,Romania,1
15120,Cluj,13885.7004,8759.9988,410,7,1,1,0,Romania,1
15145,Tirgu Mures,14232.2004,8892.0018,309,9,0,0,0,Romania,1
15150,Bacau,15082.80012,8878.80042,184,7,1,1,0,Romania,1
15200,Arad,13087.2996,9107.8506,116,7,1,1,0,Romania,1
15235,Fagaras,14376.70008,9268.35048,428,9,0,0,0,Romania,1
P441,Parsberg,9608.2848,7478.53344,549,4,0,1,1,Germany,1
P463,Schorndorf-Knöb.,9942.35292,7471.1322,399,4,0,1,1,Germany,1
15302,Predeal,14610.0996,9446.5494,1090,9,0,0,0,Romania,1
15338,Oravita,13215.8016,9699.1506,200,9,0,0,0,Romania,1
15420,Bukarest-Flugh.,14788.10016,9984.3003,90,9,0,0,0,Romania,1
P472,Prackenbach,10016.32248,7501.31442,588,5,0,1,1,Germany,1
15480,Constanta,15712.3998,10144.4994,13,6,1,1,0,Romania,1
15481,Kogalniceanu,15635.99952,10080.00072,97,9,0,0,0,Romania,1
P501,Reimlingen,9182.35944,7654.28724,435,5,0,1,1,Germany,1
P515,Donauwörth,9266.94792,7703.04384,434,5,0,1,1,Germany,1
15625,Plovdiv,14310,11268.0018,179,9,0,0,0,Bulgaria,1
15655,Burgas,15294.00024,11070,16,6,1,1,0,Bulgaria,1
P522,Eichstätt,9444.50964,7625.9394,384,4,0,1,1,Germany,1
16020,Bozen,9477.50004,8931.44988,241,9,0,0,0,Italy,1
16021,Passo Rolle,9643.20012,9019.1988,2004,7,1,1,0,Italy,1
16022,Paganella,9372.30012,9093.7512,2125,7,1,1,0,Italy,1
16033,Dobbiaco,9799.2,8785.8,1222,7,1,1,0,Italy,1
16036,Aviano,9937.19988,9164.5506,128,9,0,0,0,Italy,1
P532,Kösching,9535.39704,7651.74762,415,4,0,1,1,Germany,1
16045,Udine-Rivolto,10097.70012,9193.2003,51,9,0,0,0,Italy,1
16052,Pian Rosa,8174.19996,9215.1,3480,9,0,0,0,Italy,1
16054,Aosta,8046.20016,9323.25012,547,9,0,0,0,Italy,1
16059,Turin,8153.79984,9610.65,301,9,0,0,0,Italy,1
16066,Mailand-Flugh.,8540.30016,9379.8,234,9,0,0,0,Italy,1
16072,Monte Bisbino,8664.00012,9252.0009,1319,9,0,0,0,Italy,1
16076,Bergamo,8892.10008,9358.80048,238,9,0,0,0,Italy,1
16080,Mailand,8740.19988,9477.30024,107,3,1,1,0,Italy,1
P542,Markt Erlbach,9231.05736,7273.03644,362,4,0,1,1,Germany,1
16085,Porto Torres,8417.99988,11970.00072,6,9,0,0,0,Italy,1
P548,Elsendorf,9665.77104,7720.85844,425,4,0,1,1,Germany,1
16090,Verona,9314.03484,9510.7824,67,9,0,0,0,Italy,1
16094,Vicenza,9547.2,9412.2,39,9,0,0,0,Italy,1
16105,Venedig,9846.69984,9447.1488,2,9,0,0,0,Italy,1
P555,Mallersdorf,9798.37596,7682.7906,404,4,0,1,1,Germany,1
16117,Cunea Levaldigi,8145,9961.3503,385,9,0,0,0,Italy,1
16120,Genua,8581.5,10036.79964,2,3,1,1,0,Italy,1
16122,Albenga,8325.20016,10235.24964,45,9,0,0,0,Italy,1
16125,Sarzana,8994.6,10212.89958,9,9,0,0,0,Italy,1
16130,Parma,9106.89984,9818.69958,50,9,0,0,0,Italy,1
16136,Passo Porretta,9360,10249.2,1313,9,0,0,0,Italy,1
P572,Metten,10050.73524,7638.4026,313,4,0,1,1,Germany,1
16140,Bologna,9466.89984,9973.34964,36,9,0,0,0,Italy,1
16146,Punta Marina,9826.59996,10021.65102,2,9,0,0,0,Italy,1
16147,Forli,9745.09992,10154.39922,27,9,0,0,0,Italy,1
16149,Rimini,9940.60008,10246.7997,12,9,0,0,0,Italy,1
P575,Neusling,10044,7722.0,345,6,0,0,1,Germany,1
16164,Volterra,9313.2,10584,555,9,0,0,0,Italy,1
16170,Florenz,9433.00008,10363.34898,40,9,0,0,0,Italy,1
16181,Perugia,9903.70008,10747.5012,208,9,0,0,0,Italy,1
16191,Falconara,10209.70008,10466.9982,12,9,0,0,0,Italy,1
P586,Saldenburg,10193.20344,7677.0612,456,4,0,1,1,Germany,1
16219,Monte Terminillo,10073.99988,11087.99982,1874,7,1,1,0,Italy,1
16226,L'Aquila,10197.79992,11137.19922,669,9,0,0,0,Italy,1
16230,Pescara,10507.39992,11103.9012,10,7,1,1,0,Italy,1
16242,Rom,9806.00004,11447.84988,2,9,0,0,0,Italy,1
16244,Frosinone,10187.79984,11531.7,180,9,0,0,0,Italy,1
P594,Grainet-Rehberg,10306.4796,7673.7672,628,4,0,1,1,Germany,1
P602,Dillingen,9201.546,7799.6385,419,4,0,1,1,Germany,1
16261,Amendola,11057.00004,11589.4503,57,9,0,0,0,Italy,1
16270,Bari,11435.4,11805.44868,34,3,1,1,0,Italy,1
P629,Altomünster,9472.2282,7880.7897,510,4,0,1,1,Germany,1
16289,Neapel,10544.69988,11942.3997,88,9,0,0,0,Italy,1
16292,Pontecagnano,10770.00012,12087.0009,38,9,0,0,0,Italy,1
P655,Landshut-Reithof,9812.66688,7790.34618,490,4,0,1,1,Germany,1
16300,Potenza,11088,12077.9991,843,9,0,0,0,Italy,1
16320,Brindisi,11862.60048,12064.7988,15,7,1,1,0,Italy,1
P674,Falkenberg,9980.65584,7839.045,472,4,0,1,1,Germany,1
16350,Crotone,11548.49976,12961.80036,155,9,0,0,0,Italy,1
16362,Lamezia Terme,11247.00012,13009.50018,15,9,0,0,0,Italy,1
16405,Palermo,10115.79984,13401.74916,21,9,0,0,0,Italy,1
P681,Aldersbach,10098.2142,7767.39456,342,4,0,1,1,Germany,1
16422,Reggio Calabria,11035.29996,13461.1497,11,9,0,0,0,Italy,1
P741,Maisach-Galgen,9433.21068,7988.1282,530,4,0,1,1,Germany,1
P768,Ebersberg,9715.37544,8045.9001,592,4,0,1,1,Germany,1
16453,Gela,10521,13998.7494,18,9,0,0,0,Italy,1
16460,Catania,10823.00004,13787.99982,11,9,0,0,0,Italy,1
16464,Siracusa,10900.59984,14004.29898,1,9,0,0,0,Italy,1
16531,Olbia,8826.40008,11934.7506,11,3,1,1,0,Italy,1
16538,Fonni,8730,12357.0009,1022,9,0,0,0,Italy,1
16549,Carloforte,8392.10004,12886.05024,12,9,0,0,0,Italy,1
P794,Simbach/Inn,10089.8298,7953.18858,360,4,0,1,1,Germany,1
16560,Cagliari,8661.6,12828.4506,4,9,0,0,0,Italy,1
P801,Memmingen,9049.82292,8109.70002,615,4,0,1,1,Germany,1
16606,Serrai,13884.00048,11844.00036,34,9,0,0,0,Greece,1
P804,Attenkam,9491.1282,8166.20022,672,4,0,1,1,Germany,1
16624,Chrysoupoli,14256,11889.018,5,9,0,0,0,Greece,1
16627,Alexandroupoli,14740.89948,11957.09904,7,7,1,1,0,Greece,1
16632,Kozani,13262.688,12265.506,634,9,0,0,0,Greece,1
P817,Kaufbeuren,9210.54168,8166.90546,816,4,0,1,1,Germany,1
16642,Ioannina,12894.00048,12582.0,483,9,0,0,0,Greece,1
P830,Oberhaching,9558.9,8092.926,604,5,0,1,1,Germany,1
16650,Limnos,14483.80044,12461.85,5,7,1,1,0,Greece,1
16666,Mykonos,14610.00024,13652.99982,87,9,0,0,0,Greece,1
P831,Wielenbach,9416.72664,8163.33876,550,5,0,1,1,Germany,1
P856,Holzkirchen,9610.614,8163.5688,685,4,0,1,1,Germany,1
16682,Andravida,13063.39992,13541.6988,10,7,1,1,0,Greece,1
P874,Amerang-Pfaffing,9825.26868,8089.3647,515,4,0,1,1,Germany,1
16685,Kefalhnia,12780,13436.9982,19,9,0,0,0,Greece,1
16689,Patras,13224.00024,13365,1,9,0,0,0,Greece,1
16699,Anagra,13883.4,13316.508,148,9,0,0,0,Greece,1
16706,Chios,14810.616,13314.672,5,9,0,0,0,Greece,1
P877,Rosenheim,9766.05768,8167.38444,444,4,0,1,1,Germany,1
P881,Trostberg,9914.24808,8083.26,559,4,0,1,1,Germany,1
P887,Sigmarszell,8906.55516,8328.09492,507,4,0,1,1,Germany,1
16726,Kalamata,13329.18,14003.118,6,9,0,0,0,Greece,1
